employee_id,name,age,gender,department,job_role,salary,monthly_income,years_at_company,education,marital_status,work_life_balance,job_satisfaction,performance_rating,overtime,distance_from_home,attrition
EMP1681,Employee_682,48,Female,Finance,Financial Analyst,110004,9167,3,Bachelor's Degree,Single,3,2,3,Yes,2.4,1
EMP1682,Employee_683,24,Male,Research & Development,Manager,137580,11465,3,Bachelor's Degree,Single,2,2,4,No,24.3,1
EMP1683,Employee_684,59,Male,IT,Manager,240072,20006,25,Bachelor's Degree,Married,3,2,3,Yes,27.1,1
EMP1684,Employee_685,26,Female,IT,Systems Analyst,108348,9029,8,Associate Degree,Married,2,1,3,Yes,19.8,1
EMP1685,Employee_686,28,Male,Sales,Manager,157788,13149,9,Bachelor's Degree,Divorced,3,3,3,No,20.5,0
EMP1686,Employee_687,31,Female,IT,Developer,112932,9411,12,Bachelor's Degree,Married,2,3,1,Yes,23.9,1
EMP1687,Employee_688,38,Female,Sales,Sales Representative,100428,8369,12,Bachelor's Degree,Married,3,4,2,No,25.9,0
EMP1688,Employee_689,46,Female,IT,Systems Analyst,113496,9458,4,Bachelor's Degree,Single,4,1,4,No,2.9,0
EMP1689,Employee_690,25,Male,Finance,Manager,140268,11689,3,Bachelor's Degree,Divorced,3,3,4,No,28.3,0
EMP1690,Employee_691,35,Male,IT,Systems Analyst,124020,10335,11,Master's Degree,Single,4,3,4,Yes,26.3,1
EMP1691,Employee_692,31,Female,Sales,Sales Representative,81744,6812,10,Associate Degree,Married,2,1,3,No,5.6,1
EMP1692,Employee_693,47,Female,Sales,Manager,153708,12809,0,Master's Degree,Divorced,3,3,3,No,14.8,0
EMP1693,Employee_694,46,Female,Sales,Sales Executive,162492,13541,23,Bachelor's Degree,Married,3,2,4,No,20.2,0
EMP1694,Employee_695,26,Male,Finance,Financial Analyst,81828,6819,3,PhD,Single,4,4,3,No,18.1,0
EMP1695,Employee_696,45,Female,IT,Developer,143712,11976,17,Associate Degree,Married,4,3,3,No,15.8,0
EMP1696,Employee_697,45,Female,IT,Developer,92220,7685,2,Bachelor's Degree,Divorced,4,3,3,No,12.0,0
EMP1697,Employee_698,24,Male,IT,Manager,138468,11539,4,Associate Degree,Married,2,4,3,No,2.9,0
EMP1698,Employee_699,39,Male,IT,Developer,110892,9241,9,Bachelor's Degree,Single,4,3,2,No,6.2,0
EMP1699,Employee_700,34,Female,Research & Development,Manager,145116,12093,2,Bachelor's Degree,Married,3,3,3,Yes,25.5,1
EMP1700,Employee_701,49,Male,IT,Systems Analyst,174048,14504,22,Bachelor's Degree,Married,2,3,4,No,7.4,0
EMP1701,Employee_702,41,Male,Sales,Sales Executive,129732,10811,12,Associate Degree,Married,1,2,2,No,4.2,0
EMP1702,Employee_703,33,Female,IT,Developer,110976,9248,12,Master's Degree,Single,3,2,2,No,26.2,0
EMP1703,Employee_704,34,Male,IT,Manager,147924,12327,5,PhD,Single,2,4,2,No,1.0,0
EMP1704,Employee_705,26,Female,Sales,Sales Executive,76776,6398,1,Associate Degree,Single,3,2,3,No,8.6,1
EMP1705,Employee_706,45,Female,Finance,Manager,206208,17184,20,Bachelor's Degree,Single,3,1,3,No,19.4,1
EMP1706,Employee_707,47,Male,Finance,Financial Analyst,176700,14725,23,PhD,Single,3,4,3,Yes,24.7,1
EMP1707,Employee_708,42,Female,Research & Development,Manager,188712,15726,16,PhD,Single,1,3,3,No,13.0,0
EMP1708,Employee_709,28,Male,IT,Developer,102468,8539,9,Bachelor's Degree,Married,4,2,3,No,15.1,0
EMP1709,Employee_710,21,Female,Human Resources,HR Manager,103260,8605,3,High School,Divorced,3,2,4,Yes,11.0,1
EMP1710,Employee_711,36,Male,Finance,Manager,184944,15412,14,Bachelor's Degree,Single,3,3,3,Yes,10.0,0
EMP1711,Employee_712,56,Male,Human Resources,HR Manager,197976,16498,20,Bachelor's Degree,Married,3,2,3,No,21.7,0
EMP1712,Employee_713,29,Female,Sales,Sales Representative,82020,6835,9,Bachelor's Degree,Married,3,4,3,No,27.2,0
EMP1713,Employee_714,20,Female,Research & Development,Laboratory Technician,47712,3976,0,Bachelor's Degree,Single,3,3,3,Yes,11.0,1
EMP1714,Employee_715,54,Male,Sales,Manager,197964,16497,14,Master's Degree,Married,3,3,3,No,11.4,0
EMP1715,Employee_716,26,Male,IT,Manager,125496,10458,1,Associate Degree,Married,2,3,2,No,11.8,0
EMP1716,Employee_717,38,Female,Research & Development,Laboratory Technician,90900,7575,9,Master's Degree,Single,1,3,2,Yes,1.4,1
EMP1717,Employee_718,23,Male,Sales,Sales Representative,56472,4706,2,High School,Single,1,1,4,No,21.6,1
EMP1718,Employee_719,36,Female,Human Resources,Manager,147060,12255,4,Bachelor's Degree,Married,3,1,1,No,18.6,0
EMP1719,Employee_720,36,Female,Sales,Manager,183168,15264,16,Bachelor's Degree,Divorced,2,2,3,No,27.9,0
EMP1720,Employee_721,34,Female,Research & Development,Laboratory Technician,105768,8814,15,Bachelor's Degree,Single,3,4,3,No,13.4,0
EMP1721,Employee_722,55,Male,Finance,Accountant,142272,11856,11,Bachelor's Degree,Married,2,3,3,No,25.1,0
EMP1722,Employee_723,27,Female,Sales,Manager,134580,11215,1,Bachelor's Degree,Single,3,3,3,Yes,3.3,1
EMP1723,Employee_724,31,Female,Sales,Sales Executive,84684,7057,2,Bachelor's Degree,Married,2,2,4,Yes,18.7,1
EMP1724,Employee_725,57,Female,Finance,Accountant,168912,14076,20,Bachelor's Degree,Married,3,2,2,Yes,24.4,1
EMP1725,Employee_726,28,Male,Sales,Sales Representative,68952,5746,6,Master's Degree,Divorced,2,1,3,No,21.4,1
EMP1726,Employee_727,45,Male,Sales,Sales Executive,127428,10619,9,Bachelor's Degree,Married,4,3,2,Yes,22.2,1
EMP1727,Employee_728,39,Female,Sales,Sales Representative,113028,9419,18,Bachelor's Degree,Single,3,1,3,No,15.3,0
EMP1728,Employee_729,24,Male,IT,Manager,124872,10406,2,Associate Degree,Single,1,2,3,No,2.1,1
EMP1729,Employee_730,22,Male,IT,Manager,124608,10384,1,PhD,Single,4,3,3,No,13.1,0
EMP1730,Employee_731,46,Female,IT,Manager,186924,15577,12,Master's Degree,Married,3,1,4,No,17.9,1
EMP1731,Employee_732,21,Female,Sales,Sales Representative,38244,3187,0,Associate Degree,Single,3,3,2,Yes,19.9,1
EMP1732,Employee_733,27,Male,IT,Systems Analyst,99552,8296,6,Bachelor's Degree,Married,4,4,3,No,7.9,0
EMP1733,Employee_734,22,Female,Research & Development,Research Scientist,82596,6883,3,Bachelor's Degree,Married,2,4,2,Yes,20.5,1
EMP1734,Employee_735,50,Male,Research & Development,Research Scientist,156276,13023,14,Master's Degree,Divorced,3,3,3,No,24.5,0
EMP1735,Employee_736,49,Female,IT,Developer,120444,10037,8,Master's Degree,Single,2,3,2,No,2.5,0
EMP1736,Employee_737,39,Female,Human Resources,HR Specialist,87036,7253,5,Bachelor's Degree,Married,4,4,3,No,29.6,0
EMP1737,Employee_738,36,Male,Finance,Financial Analyst,106608,8884,4,Bachelor's Degree,Divorced,1,3,3,No,19.9,1
EMP1738,Employee_739,31,Male,Human Resources,HR Manager,144924,12077,13,Associate Degree,Single,3,3,3,Yes,24.1,1
EMP1739,Employee_740,54,Female,Research & Development,Laboratory Technician,98148,8179,4,Bachelor's Degree,Divorced,2,3,4,Yes,28.0,1
EMP1740,Employee_741,57,Male,Sales,Sales Representative,112296,9358,9,High School,Divorced,3,3,1,Yes,25.7,1
EMP1741,Employee_742,40,Male,IT,Developer,94332,7861,3,Bachelor's Degree,Married,3,1,3,Yes,18.3,1
EMP1742,Employee_743,32,Male,Finance,Accountant,105264,8772,10,Associate Degree,Married,4,3,3,No,18.7,0
EMP1743,Employee_744,20,Male,Sales,Manager,121080,10090,0,Bachelor's Degree,Single,4,1,4,No,5.8,1
EMP1744,Employee_745,34,Female,Sales,Sales Executive,92016,7668,4,Bachelor's Degree,Married,1,3,2,No,17.8,0
EMP1745,Employee_746,25,Male,IT,Systems Analyst,86844,7237,2,Bachelor's Degree,Married,2,3,4,Yes,24.0,1
EMP1746,Employee_747,57,Female,Sales,Sales Representative,156360,13030,25,Bachelor's Degree,Divorced,3,3,2,No,11.6,0
EMP1747,Employee_748,31,Female,Sales,Sales Representative,52500,4375,1,Associate Degree,Divorced,3,3,3,No,13.1,0
EMP1748,Employee_749,29,Female,Sales,Manager,135720,11310,0,High School,Married,2,3,3,No,11.4,0
EMP1749,Employee_750,47,Female,IT,Developer,129636,10803,11,Bachelor's Degree,Married,3,4,3,Yes,1.9,0
EMP1750,Employee_751,43,Male,IT,Developer,158256,13188,24,Bachelor's Degree,Married,3,4,3,No,21.5,0
EMP1751,Employee_752,24,Female,Sales,Sales Representative,55800,4650,4,Bachelor's Degree,Single,4,3,3,No,15.1,0
EMP1752,Employee_753,41,Female,IT,Manager,173784,14482,9,Bachelor's Degree,Married,3,4,3,No,6.5,0
EMP1753,Employee_754,48,Female,Sales,Sales Representative,107016,8918,11,Bachelor's Degree,Married,4,4,3,No,29.6,0
EMP1754,Employee_755,51,Male,Sales,Sales Representative,149988,12499,23,Bachelor's Degree,Divorced,3,3,3,Yes,28.2,1
EMP1755,Employee_756,52,Male,Sales,Sales Representative,106176,8848,7,Bachelor's Degree,Married,3,4,3,Yes,12.7,1
EMP1756,Employee_757,56,Male,IT,Systems Analyst,138792,11566,9,Bachelor's Degree,Divorced,3,2,3,No,24.7,0
EMP1757,Employee_758,56,Female,Finance,Financial Analyst,120552,10046,2,Bachelor's Degree,Divorced,2,2,3,No,24.8,1
EMP1758,Employee_759,43,Female,Human Resources,HR Specialist,161064,13422,25,Bachelor's Degree,Married,1,1,2,No,18.1,1
EMP1759,Employee_760,36,Female,Finance,Financial Analyst,110196,9183,8,Bachelor's Degree,Married,1,4,4,No,28.7,0
EMP1760,Employee_761,25,Male,IT,Systems Analyst,76416,6368,0,Bachelor's Degree,Divorced,4,1,3,No,13.0,1
EMP1761,Employee_762,22,Female,IT,Systems Analyst,71880,5990,0,Bachelor's Degree,Divorced,3,3,3,Yes,24.1,1
EMP1762,Employee_763,59,Female,Sales,Sales Executive,147540,12295,12,High School,Single,3,4,4,No,8.7,0
EMP1763,Employee_764,44,Female,IT,Manager,172620,14385,9,Bachelor's Degree,Single,2,3,2,Yes,24.1,1
EMP1764,Employee_765,32,Female,Sales,Sales Representative,100020,8335,14,Bachelor's Degree,Married,2,2,1,No,15.2,0
EMP1765,Employee_766,48,Male,Sales,Manager,221028,18419,24,Bachelor's Degree,Divorced,3,4,3,Yes,8.6,0
EMP1766,Employee_767,38,Male,Sales,Sales Representative,90540,7545,7,PhD,Married,3,3,3,No,16.1,0
EMP1767,Employee_768,36,Male,Sales,Sales Executive,131004,10917,15,Master's Degree,Divorced,3,4,3,No,24.7,0
EMP1768,Employee_769,55,Female,Sales,Sales Executive,152796,12733,15,Bachelor's Degree,Married,4,4,4,No,28.5,1
EMP1769,Employee_770,52,Male,IT,Systems Analyst,186684,15557,25,Bachelor's Degree,Single,2,3,3,No,15.3,0
EMP1770,Employee_771,44,Female,Research & Development,Research Scientist,125316,10443,7,High School,Married,4,2,3,No,19.8,0
EMP1771,Employee_772,36,Female,Sales,Manager,177840,14820,14,Associate Degree,Married,2,3,3,No,11.9,0
EMP1772,Employee_773,25,Female,Human Resources,Manager,120672,10056,0,Bachelor's Degree,Married,3,2,4,No,14.7,0
EMP1773,Employee_774,35,Male,Research & Development,Research Scientist,119064,9922,8,Bachelor's Degree,Single,3,4,3,Yes,25.2,1
EMP1774,Employee_775,40,Female,Research & Development,Laboratory Technician,106236,8853,13,High School,Single,3,3,4,No,8.1,0
EMP1775,Employee_776,27,Male,Sales,Sales Representative,54240,4520,3,Bachelor's Degree,Single,3,4,3,Yes,1.9,1
EMP1776,Employee_777,27,Female,Sales,Sales Executive,91788,7649,4,Bachelor's Degree,Single,2,3,3,Yes,21.9,1
EMP1777,Employee_778,43,Male,IT,Manager,199848,16654,16,Bachelor's Degree,Single,2,1,2,Yes,10.1,1
EMP1778,Employee_779,44,Female,IT,Developer,129384,10782,15,Bachelor's Degree,Married,3,2,3,No,3.1,0
EMP1779,Employee_780,53,Male,IT,Manager,214272,17856,20,PhD,Married,4,4,2,No,25.5,0
EMP1780,Employee_781,36,Female,IT,Systems Analyst,130344,10862,15,Bachelor's Degree,Single,1,3,4,No,14.2,1
EMP1781,Employee_782,51,Female,Finance,Accountant,165360,13780,21,Associate Degree,Single,3,1,4,No,13.7,0
EMP1782,Employee_783,50,Female,Finance,Accountant,101580,8465,3,High School,Married,2,3,4,No,8.5,0
EMP1783,Employee_784,27,Female,Research & Development,Research Scientist,97980,8165,6,Associate Degree,Divorced,2,1,3,Yes,26.5,1
EMP1784,Employee_785,54,Female,IT,Developer,124980,10415,7,High School,Married,2,3,4,No,19.5,0
EMP1785,Employee_786,58,Female,IT,Developer,151524,12627,17,PhD,Married,4,3,2,No,28.6,0
EMP1786,Employee_787,57,Male,Sales,Manager,214968,17914,17,Bachelor's Degree,Single,3,2,3,No,21.2,0
EMP1787,Employee_788,32,Female,IT,Systems Analyst,114084,9507,11,Master's Degree,Divorced,3,2,3,No,14.5,0
EMP1788,Employee_789,48,Male,Human Resources,HR Manager,155796,12983,8,High School,Single,2,2,3,No,2.0,0
EMP1789,Employee_790,24,Male,Research & Development,Manager,147168,12264,6,Bachelor's Degree,Married,4,2,3,No,21.4,0
EMP1790,Employee_791,49,Female,Research & Development,Research Scientist,144348,12029,11,Bachelor's Degree,Married,3,2,4,No,16.5,0
EMP1791,Employee_792,34,Female,IT,Systems Analyst,111396,9283,9,Associate Degree,Divorced,2,1,3,No,21.8,1
EMP1792,Employee_793,40,Male,IT,Systems Analyst,109176,9098,3,Master's Degree,Divorced,2,3,3,No,11.3,0
EMP1793,Employee_794,42,Female,IT,Manager,187632,15636,12,High School,Divorced,2,4,3,No,27.4,0
EMP1794,Employee_795,23,Male,Research & Development,Research Scientist,89052,7421,4,Associate Degree,Single,4,4,3,Yes,27.2,1
EMP1795,Employee_796,43,Male,Sales,Sales Executive,127476,10623,12,Associate Degree,Married,3,4,3,No,12.2,0
EMP1796,Employee_797,38,Female,Human Resources,Manager,165948,13829,9,Associate Degree,Married,3,1,1,No,6.8,0
EMP1797,Employee_798,59,Female,IT,Manager,230700,19225,23,Bachelor's Degree,Single,3,2,3,No,25.2,0
EMP1798,Employee_799,29,Male,Research & Development,Manager,160524,13377,9,Bachelor's Degree,Married,4,3,3,Yes,28.0,1
EMP1799,Employee_800,33,Female,Finance,Financial Analyst,89700,7475,2,Associate Degree,Single,2,3,3,No,14.2,1
EMP1800,Employee_801,49,Male,Sales,Sales Executive,115476,9623,3,Bachelor's Degree,Married,3,3,3,No,10.1,0
EMP1801,Employee_802,20,Female,Human Resources,Manager,126216,10518,1,Associate Degree,Single,3,4,2,Yes,23.2,1
EMP1802,Employee_803,52,Male,Research & Development,Research Scientist,152148,12679,13,Bachelor's Degree,Single,3,3,3,Yes,6.0,0
EMP1803,Employee_804,36,Female,Sales,Sales Representative,109788,9149,18,Associate Degree,Married,3,3,3,Yes,8.9,0
EMP1804,Employee_805,27,Female,Sales,Sales Representative,68280,5690,5,Bachelor's Degree,Single,4,2,3,No,4.8,0
EMP1805,Employee_806,37,Female,Sales,Sales Representative,87372,7281,7,High School,Married,4,3,3,No,13.3,0
EMP1806,Employee_807,32,Male,IT,Manager,158652,13221,9,Bachelor's Degree,Divorced,2,2,4,Yes,23.3,1
EMP1807,Employee_808,28,Male,Research & Development,Laboratory Technician,87564,7297,10,PhD,Single,4,4,2,No,7.2,0
EMP1808,Employee_809,53,Male,Sales,Sales Representative,101304,8442,7,Bachelor's Degree,Single,2,3,4,Yes,8.4,1
EMP1809,Employee_810,47,Female,IT,Developer,141540,11795,16,High School,Married,1,3,3,No,3.3,0
EMP1810,Employee_811,20,Female,Research & Development,Laboratory Technician,49752,4146,0,Bachelor's Degree,Married,3,3,3,Yes,6.8,1
EMP1811,Employee_812,23,Female,Research & Development,Manager,121536,10128,1,Associate Degree,Married,3,1,3,No,26.5,1
EMP1812,Employee_813,29,Male,Sales,Manager,131196,10933,1,Associate Degree,Married,1,3,3,No,17.7,0
EMP1813,Employee_814,41,Male,Finance,Financial Analyst,158688,13224,21,Associate Degree,Single,3,4,4,No,4.4,0
EMP1814,Employee_815,20,Male,Sales,Sales Representative,43776,3648,2,Bachelor's Degree,Divorced,4,3,4,No,27.2,1
EMP1815,Employee_816,27,Male,Research & Development,Research Scientist,109704,9142,8,Associate Degree,Married,3,3,3,No,20.3,0
EMP1816,Employee_817,59,Male,IT,Systems Analyst,117684,9807,1,Bachelor's Degree,Single,3,3,3,No,8.6,0
EMP1817,Employee_818,53,Female,IT,Developer,180012,15001,25,Master's Degree,Married,2,3,3,Yes,9.1,0
EMP1818,Employee_819,47,Female,Finance,Financial Analyst,173928,14494,25,Associate Degree,Married,3,1,2,Yes,25.1,1
EMP1819,Employee_820,51,Female,Human Resources,HR Manager,192564,16047,19,Master's Degree,Divorced,3,1,3,Yes,11.7,1
EMP1820,Employee_821,41,Female,Sales,Sales Executive,149436,12453,20,High School,Single,2,3,3,No,1.6,0
EMP1821,Employee_822,50,Female,IT,Manager,220032,18336,22,Associate Degree,Divorced,4,3,3,No,4.1,0
EMP1822,Employee_823,51,Female,IT,Developer,100752,8396,3,High School,Divorced,3,3,3,No,8.8,0
EMP1823,Employee_824,47,Female,Finance,Financial Analyst,125052,10421,8,Bachelor's Degree,Married,3,3,3,No,7.8,0
EMP1824,Employee_825,58,Female,IT,Manager,174372,14531,1,Associate Degree,Married,3,4,3,No,28.0,0
EMP1825,Employee_826,42,Male,Sales,Manager,196620,16385,16,Bachelor's Degree,Married,2,2,1,No,26.2,0
EMP1826,Employee_827,54,Female,Research & Development,Research Scientist,167556,13963,16,Bachelor's Degree,Divorced,2,3,3,No,5.3,0
EMP1827,Employee_828,56,Female,Research & Development,Research Scientist,132060,11005,5,Bachelor's Degree,Married,4,4,3,No,19.7,0
EMP1828,Employee_829,53,Male,Sales,Sales Executive,170232,14186,20,Bachelor's Degree,Married,4,3,3,No,29.0,0
EMP1829,Employee_830,35,Male,IT,Developer,126960,10580,16,Bachelor's Degree,Single,4,4,3,No,29.3,0
EMP1830,Employee_831,49,Male,IT,Manager,196572,16381,13,Master's Degree,Single,2,3,1,No,17.2,0
EMP1831,Employee_832,35,Male,Sales,Sales Representative,92184,7682,12,Master's Degree,Married,3,4,3,No,6.4,0
EMP1832,Employee_833,27,Male,Human Resources,HR Specialist,65556,5463,3,Bachelor's Degree,Single,4,4,3,No,15.6,0
EMP1833,Employee_834,58,Female,IT,Systems Analyst,149412,12451,9,Bachelor's Degree,Married,3,3,3,No,1.6,0
EMP1834,Employee_835,37,Female,IT,Developer,122052,10171,13,Associate Degree,Married,2,2,3,No,29.0,0
EMP1835,Employee_836,53,Female,Finance,Accountant,145896,12158,14,Bachelor's Degree,Divorced,2,2,3,No,8.6,0
EMP1836,Employee_837,34,Male,Human Resources,HR Manager,136800,11400,7,Associate Degree,Married,3,3,1,No,1.3,0
EMP1837,Employee_838,21,Female,Sales,Sales Representative,56460,4705,3,Bachelor's Degree,Single,3,1,3,No,4.1,1
EMP1838,Employee_839,50,Female,Research & Development,Research Scientist,141084,11757,11,Associate Degree,Married,4,4,4,Yes,11.7,0
EMP1839,Employee_840,37,Male,IT,Developer,131376,10948,15,Associate Degree,Single,4,4,3,Yes,7.6,0
EMP1840,Employee_841,38,Female,Human Resources,Manager,141120,11760,0,High School,Married,1,3,3,No,13.9,0
EMP1841,Employee_842,34,Male,Sales,Sales Representative,74256,6188,7,Bachelor's Degree,Single,2,3,4,No,13.9,0
EMP1842,Employee_843,55,Female,Human Resources,HR Specialist,100848,8404,3,Associate Degree,Single,3,3,4,Yes,20.7,1
EMP1843,Employee_844,54,Female,IT,Developer,120852,10071,7,Bachelor's Degree,Married,3,1,4,Yes,23.9,1
EMP1844,Employee_845,26,Female,Finance,Financial Analyst,94656,7888,4,PhD,Divorced,2,2,3,No,5.8,0
EMP1845,Employee_846,41,Male,Finance,Financial Analyst,99612,8301,0,Bachelor's Degree,Married,4,2,3,No,8.6,0
EMP1846,Employee_847,38,Male,IT,Systems Analyst,122448,10204,11,Master's Degree,Married,2,3,3,No,10.8,0
EMP1847,Employee_848,21,Female,Finance,Accountant,73704,6142,3,Master's Degree,Married,2,4,3,Yes,20.3,1
EMP1848,Employee_849,26,Female,Research & Development,Manager,144768,12064,4,Master's Degree,Married,3,3,3,No,12.5,0
EMP1849,Employee_850,46,Female,Research & Development,Research Scientist,163512,13626,21,Bachelor's Degree,Married,4,3,4,No,13.5,0
EMP1850,Employee_851,27,Male,Human Resources,Manager,142200,11850,5,PhD,Single,4,3,3,No,26.6,0
EMP1851,Employee_852,41,Female,Research & Development,Manager,160488,13374,5,Master's Degree,Divorced,1,1,1,No,3.3,1
EMP1852,Employee_853,31,Female,IT,Manager,148776,12398,7,PhD,Single,2,3,3,Yes,14.9,1
EMP1853,Employee_854,35,Male,IT,Developer,124200,10350,14,PhD,Married,3,3,3,No,17.0,0
EMP1854,Employee_855,44,Female,IT,Systems Analyst,109980,9165,5,Bachelor's Degree,Divorced,4,3,4,No,22.4,0
EMP1855,Employee_856,45,Female,Sales,Manager,210516,17543,19,Bachelor's Degree,Married,1,3,3,No,4.1,0
EMP1856,Employee_857,57,Female,IT,Manager,184188,15349,7,Bachelor's Degree,Married,2,3,3,No,12.1,0
EMP1857,Employee_858,47,Male,Sales,Manager,184272,15356,10,Bachelor's Degree,Divorced,4,3,3,Yes,15.3,0
EMP1858,Employee_859,29,Female,IT,Systems Analyst,93612,7801,4,Bachelor's Degree,Married,4,4,3,No,29.3,0
EMP1859,Employee_860,53,Female,Sales,Sales Executive,114864,9572,5,Bachelor's Degree,Married,4,2,2,Yes,9.1,1
EMP1860,Employee_861,37,Female,Finance,Financial Analyst,92616,7718,0,Bachelor's Degree,Single,3,4,2,No,9.4,0
EMP1861,Employee_862,25,Male,Finance,Financial Analyst,70404,5867,0,Bachelor's Degree,Single,4,3,3,No,9.5,0
EMP1862,Employee_863,35,Male,Human Resources,Manager,153132,12761,6,PhD,Married,4,4,3,Yes,13.6,0
EMP1863,Employee_864,27,Female,Human Resources,HR Specialist,87420,7285,8,Bachelor's Degree,Married,4,2,3,No,1.0,0
EMP1864,Employee_865,32,Female,Sales,Sales Executive,87720,7310,4,High School,Married,2,4,3,No,16.2,0
EMP1865,Employee_866,51,Male,Human Resources,HR Manager,205632,17136,23,Bachelor's Degree,Single,4,3,3,Yes,20.8,1
EMP1866,Employee_867,38,Male,IT,Systems Analyst,139164,11597,16,Bachelor's Degree,Married,3,4,3,Yes,25.6,1
EMP1867,Employee_868,39,Female,IT,Systems Analyst,130656,10888,12,Bachelor's Degree,Single,2,4,2,No,14.4,0
EMP1868,Employee_869,28,Female,Human Resources,Manager,147288,12274,7,Master's Degree,Married,3,2,3,No,8.3,0
EMP1869,Employee_870,28,Female,Research & Development,Manager,140868,11739,5,Associate Degree,Divorced,4,1,4,Yes,29.8,1
EMP1870,Employee_871,49,Male,Research & Development,Laboratory Technician,144432,12036,19,Bachelor's Degree,Single,1,2,4,No,9.8,1
EMP1871,Employee_872,57,Female,Finance,Financial Analyst,189120,15760,25,Bachelor's Degree,Married,2,4,2,No,12.9,0
EMP1872,Employee_873,38,Female,IT,Manager,176820,14735,13,Bachelor's Degree,Single,2,4,4,No,25.9,0
EMP1873,Employee_874,41,Male,Sales,Sales Executive,157656,13138,21,Bachelor's Degree,Divorced,2,4,3,No,18.1,0
EMP1874,Employee_875,47,Female,IT,Manager,173988,14499,7,Associate Degree,Divorced,2,3,2,No,14.7,0
EMP1875,Employee_876,58,Female,Sales,Sales Executive,136164,11347,8,Bachelor's Degree,Married,3,3,2,No,25.9,0
EMP1876,Employee_877,28,Female,Research & Development,Manager,145944,12162,5,Bachelor's Degree,Married,3,3,2,No,22.7,0
EMP1877,Employee_878,47,Female,Research & Development,Laboratory Technician,149544,12462,24,Associate Degree,Married,3,1,1,Yes,15.4,1
EMP1878,Employee_879,41,Female,Sales,Manager,189192,15766,14,Bachelor's Degree,Single,4,3,3,No,7.4,0
EMP1879,Employee_880,55,Male,Sales,Sales Executive,156912,13076,15,Bachelor's Degree,Single,3,3,3,No,16.3,0
EMP1880,Employee_881,53,Male,Sales,Sales Executive,145740,12145,14,Master's Degree,Divorced,3,3,3,No,28.1,0
EMP1881,Employee_882,36,Male,Sales,Manager,189996,15833,15,Bachelor's Degree,Married,3,3,3,Yes,8.5,0
EMP1882,Employee_883,39,Male,Research & Development,Manager,163368,13614,7,Bachelor's Degree,Single,2,4,3,No,9.3,0
EMP1883,Employee_884,53,Female,Sales,Sales Representative,111420,9285,9,Master's Degree,Single,4,4,2,Yes,4.7,0
EMP1884,Employee_885,47,Female,Sales,Sales Executive,151728,12644,16,Associate Degree,Married,3,3,3,Yes,29.5,1
EMP1885,Employee_886,58,Male,Research & Development,Laboratory Technician,128904,10742,13,Associate Degree,Married,2,1,3,Yes,9.3,1
EMP1886,Employee_887,39,Female,IT,Manager,162672,13556,7,Master's Degree,Single,1,3,3,No,16.2,0
EMP1887,Employee_888,44,Male,Sales,Manager,199584,16632,16,Bachelor's Degree,Single,2,4,3,Yes,6.7,1
EMP1888,Employee_889,25,Female,Sales,Sales Representative,50232,4186,1,Associate Degree,Divorced,2,3,3,No,18.6,1
EMP1889,Employee_890,38,Male,Research & Development,Research Scientist,121044,10087,7,Associate Degree,Single,3,2,2,Yes,22.5,1
EMP1890,Employee_891,51,Male,IT,Manager,197328,16444,15,Bachelor's Degree,Married,3,3,3,No,1.2,0
EMP1891,Employee_892,48,Male,Human Resources,HR Manager,169500,14125,13,Bachelor's Degree,Married,3,4,3,No,7.7,0
EMP1892,Employee_893,30,Male,Sales,Manager,160644,13387,11,Bachelor's Degree,Single,4,3,2,Yes,23.1,1
EMP1893,Employee_894,53,Male,Finance,Accountant,161568,13464,19,Bachelor's Degree,Single,4,1,3,No,19.7,1
EMP1894,Employee_895,50,Male,Human Resources,HR Manager,180696,15058,18,Bachelor's Degree,Married,3,3,1,Yes,28.7,1
EMP1895,Employee_896,57,Male,IT,Developer,164712,13726,20,Associate Degree,Divorced,3,1,3,No,16.9,0
EMP1896,Employee_897,53,Female,IT,Systems Analyst,175332,14611,21,Master's Degree,Married,4,4,2,No,25.8,0
EMP1897,Employee_898,33,Male,IT,Developer,72036,6003,0,Bachelor's Degree,Single,3,3,3,No,23.1,1
EMP1898,Employee_899,36,Female,IT,Developer,124116,10343,13,PhD,Single,4,3,4,No,25.5,0
EMP1899,Employee_900,40,Male,IT,Developer,138744,11562,18,Bachelor's Degree,Married,2,3,3,No,13.6,0
EMP1900,Employee_901,23,Male,Research & Development,Laboratory Technician,54732,4561,1,High School,Divorced,2,3,2,No,25.2,1
EMP1901,Employee_902,26,Male,Sales,Sales Representative,56160,4680,3,Bachelor's Degree,Divorced,4,3,3,No,12.9,0
EMP1902,Employee_903,27,Male,IT,Systems Analyst,102372,8531,9,Master's Degree,Divorced,3,2,3,No,15.4,1
EMP1903,Employee_904,32,Female,Sales,Sales Representative,56772,4731,2,Master's Degree,Single,2,3,3,No,26.3,0
EMP1904,Employee_905,21,Male,Sales,Sales Executive,64320,5360,1,Master's Degree,Married,4,4,4,No,8.0,0
EMP1905,Employee_906,54,Female,IT,Developer,162324,13527,19,PhD,Single,3,4,3,No,3.3,0
EMP1906,Employee_907,21,Female,Research & Development,Manager,123828,10319,1,Bachelor's Degree,Married,1,4,3,Yes,12.0,1
EMP1907,Employee_908,41,Male,Finance,Accountant,130056,10838,13,Bachelor's Degree,Single,2,3,3,No,26.6,0
